character_id,character_name,tested_llm,simulator_llm,mode,gt_E,gt_N,gt_C,gt_A,gt_O,inf_E,inf_N,inf_C,inf_A,inf_O,err_E,err_N,err_C,err_A,err_O,MAE,num_turns,timestamp
1022936,Marty,grok,deepseek,llm_first,100.0,75.0,0.0,0.0,25.0,95.0,30.0,70.0,40.0,85.0,5.0,45.0,70.0,40.0,60.0,44.0,10,2026-02-08T06:28:55.224182
1022936,Marty,grok,deepseek,char_first,100.0,75.0,0.0,0.0,25.0,90.0,20.0,40.0,75.0,85.0,10.0,55.0,40.0,75.0,60.0,48.0,10,2026-02-08T06:29:52.124686
1037371,Bizarro Zane,chatgpt,deepseek,llm_first,50.0,0.0,100.0,25.0,75.0,40.0,25.0,88.0,10.0,92.0,10.0,25.0,12.0,15.0,17.0,15.8,10,2026-02-08T06:31:33.875391
1037371,Bizarro Zane,chatgpt,deepseek,char_first,50.0,0.0,100.0,25.0,75.0,45.0,40.0,75.0,10.0,80.0,5.0,40.0,25.0,15.0,5.0,18.0,10,2026-02-08T06:32:34.194753
1037371,Bizarro Zane,claude,deepseek,llm_first,50.0,0.0,100.0,25.0,75.0,35.0,62.0,88.0,42.0,78.0,15.0,62.0,12.0,17.0,3.0,21.8,10,2026-02-08T06:34:56.604758
1037371,Bizarro Zane,claude,deepseek,char_first,50.0,0.0,100.0,25.0,75.0,65.0,25.0,45.0,78.0,72.0,15.0,25.0,55.0,53.0,3.0,30.2,10,2026-02-08T06:36:27.414170
1037371,Bizarro Zane,grok,deepseek,llm_first,50.0,0.0,100.0,25.0,75.0,10.0,5.0,95.0,5.0,30.0,40.0,5.0,5.0,20.0,45.0,23.0,10,2026-02-08T06:37:44.154537
1037371,Bizarro Zane,grok,deepseek,char_first,50.0,0.0,100.0,25.0,75.0,20.0,30.0,90.0,10.0,40.0,30.0,30.0,10.0,15.0,35.0,24.0,10,2026-02-08T06:39:00.398547
1047194,"Qīngmáo Shī ""Azure Lion""",chatgpt,deepseek,llm_first,75.0,100.0,100.0,75.0,50.0,35.0,30.0,80.0,85.0,95.0,40.0,70.0,20.0,10.0,45.0,37.0,10,2026-02-08T06:40:31.474777
1047194,"Qīngmáo Shī ""Azure Lion""",chatgpt,deepseek,char_first,75.0,100.0,100.0,75.0,50.0,78.0,30.0,62.0,70.0,92.0,3.0,70.0,38.0,5.0,42.0,31.6,10,2026-02-08T06:41:36.076603
1047194,"Qīngmáo Shī ""Azure Lion""",claude,deepseek,llm_first,75.0,100.0,100.0,75.0,50.0,45.0,25.0,70.0,75.0,88.0,30.0,75.0,30.0,0.0,38.0,34.6,10,2026-02-08T06:43:52.892125
1047194,"Qīngmáo Shī ""Azure Lion""",claude,deepseek,char_first,75.0,100.0,100.0,75.0,50.0,85.0,15.0,70.0,90.0,80.0,10.0,85.0,30.0,15.0,30.0,34.0,10,2026-02-08T06:45:08.186261
1047194,"Qīngmáo Shī ""Azure Lion""",grok,deepseek,llm_first,75.0,100.0,100.0,75.0,50.0,40.0,20.0,85.0,90.0,80.0,35.0,80.0,15.0,15.0,30.0,35.0,10,2026-02-08T06:46:27.397252
1047194,"Qīngmáo Shī ""Azure Lion""",grok,deepseek,char_first,75.0,100.0,100.0,75.0,50.0,90.0,10.0,75.0,95.0,85.0,15.0,90.0,25.0,20.0,35.0,37.0,10,2026-02-08T06:47:19.400289
1070394,"Ao Lie ""Bái Lóng Mǎ""",chatgpt,deepseek,llm_first,50.0,0.0,25.0,100.0,100.0,30.0,20.0,88.0,92.0,85.0,20.0,20.0,63.0,8.0,15.0,25.2,10,2026-02-08T06:48:44.879064
1070394,"Ao Lie ""Bái Lóng Mǎ""",chatgpt,deepseek,char_first,50.0,0.0,25.0,100.0,100.0,30.0,35.0,75.0,90.0,60.0,20.0,35.0,50.0,10.0,40.0,31.0,10,2026-02-08T06:49:38.318140
1070394,"Ao Lie ""Bái Lóng Mǎ""",claude,deepseek,llm_first,50.0,0.0,25.0,100.0,100.0,35.0,15.0,85.0,92.0,78.0,15.0,15.0,60.0,8.0,22.0,24.0,10,2026-02-08T06:51:44.023950
1070394,"Ao Lie ""Bái Lóng Mǎ""",claude,deepseek,char_first,50.0,0.0,25.0,100.0,100.0,25.0,45.0,82.0,88.0,70.0,25.0,45.0,57.0,12.0,30.0,33.8,10,2026-02-08T06:53:04.269128
1070394,"Ao Lie ""Bái Lóng Mǎ""",grok,deepseek,llm_first,50.0,0.0,25.0,100.0,100.0,40.0,20.0,85.0,80.0,75.0,10.0,20.0,60.0,20.0,25.0,27.0,10,2026-02-08T06:54:46.185919
1070394,"Ao Lie ""Bái Lóng Mǎ""",grok,deepseek,char_first,50.0,0.0,25.0,100.0,100.0,40.0,30.0,70.0,85.0,80.0,10.0,30.0,45.0,15.0,20.0,24.0,10,2026-02-08T06:55:43.193678
1103142,Todd Landgraab,chatgpt,deepseek,llm_first,50.0,25.0,50.0,0.0,0.0,45.0,30.0,88.0,20.0,85.0,5.0,5.0,38.0,20.0,85.0,30.6,10,2026-02-08T06:56:58.836458
1103142,Todd Landgraab,chatgpt,deepseek,char_first,50.0,25.0,50.0,0.0,0.0,45.0,25.0,88.0,30.0,82.0,5.0,0.0,38.0,30.0,82.0,31.0,10,2026-02-08T06:58:00.177195
1103142,Todd Landgraab,claude,deepseek,llm_first,50.0,25.0,50.0,0.0,0.0,45.0,55.0,78.0,25.0,35.0,5.0,30.0,28.0,25.0,35.0,24.6,10,2026-02-08T06:59:30.926657
1103142,Todd Landgraab,claude,deepseek,char_first,50.0,25.0,50.0,0.0,0.0,45.0,35.0,60.0,70.0,80.0,5.0,10.0,10.0,70.0,80.0,35.0,10,2026-02-08T07:01:23.772687
1103142,Todd Landgraab,grok,deepseek,llm_first,50.0,25.0,50.0,0.0,0.0,40.0,20.0,95.0,25.0,70.0,10.0,5.0,45.0,25.0,70.0,31.0,10,2026-02-08T07:02:37.322630
1103142,Todd Landgraab,grok,deepseek,char_first,50.0,25.0,50.0,0.0,0.0,60.0,30.0,80.0,25.0,70.0,10.0,5.0,30.0,25.0,70.0,28.0,10,2026-02-08T07:03:27.257608
1156305,Caine,chatgpt,deepseek,llm_first,100.0,50.0,50.0,75.0,100.0,95.0,25.0,10.0,15.0,98.0,5.0,25.0,40.0,60.0,2.0,26.4,10,2026-02-08T07:04:56.730631
1156305,Caine,chatgpt,deepseek,char_first,100.0,50.0,50.0,75.0,100.0,92.0,35.0,48.0,55.0,96.0,8.0,15.0,2.0,20.0,4.0,9.8,10,2026-02-08T07:06:16.991008
1156305,Caine,claude,deepseek,llm_first,100.0,50.0,50.0,75.0,100.0,65.0,78.0,45.0,52.0,72.0,35.0,28.0,5.0,23.0,28.0,23.8,10,2026-02-08T07:08:28.484965
1156305,Caine,claude,deepseek,char_first,100.0,50.0,50.0,75.0,100.0,55.0,62.0,68.0,78.0,72.0,45.0,12.0,18.0,3.0,28.0,21.2,10,2026-02-08T07:09:57.163286
1156305,Caine,grok,deepseek,llm_first,100.0,50.0,50.0,75.0,100.0,95.0,30.0,20.0,25.0,98.0,5.0,20.0,30.0,50.0,2.0,21.4,10,2026-02-08T07:12:20.908183
1156305,Caine,grok,deepseek,char_first,100.0,50.0,50.0,75.0,100.0,95.0,60.0,20.0,30.0,98.0,5.0,10.0,30.0,45.0,2.0,18.4,10,2026-02-08T07:13:34.129676
